File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF764XLY	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1	1_1							/files/ENCFF981FXV/, /files/ENCFF356LFX/	6463261	ENCODE Processing Pipeline	01a5b6397a9a171aaa866508ffb130ef		https://www.encodeproject.org/files/ENCFF764XLY/@@download/ENCFF764XLY.bed.gz				released	s3://encode-public/2021/03/16/d81278bd-4cff-4403-97ee-1812f9eed4a9/ENCFF764XLY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/d81278bd-4cff-4403-97ee-1812f9eed4a9/ENCFF764XLY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF687HBT	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF981FXV/, /files/ENCFF440GRZ/, /files/ENCFF962FMH/, /files/ENCFF356LFX/	7010624	ENCODE Processing Pipeline	d10d1f19b5676e7942c5f07e794bb8dc		https://www.encodeproject.org/files/ENCFF687HBT/@@download/ENCFF687HBT.bed.gz				released	s3://encode-public/2021/03/16/fbfd0594-1627-4255-8a6c-d417d1fc6e86/ENCFF687HBT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/fbfd0594-1627-4255-8a6c-d417d1fc6e86/ENCFF687HBT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF702ZKI	bigBed narrowPeak	bigBed	narrowPeak	replicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF687HBT/	14414188	ENCODE Processing Pipeline	1c9d21e0bc9dbcc5bc189537bedf7b8c		https://www.encodeproject.org/files/ENCFF702ZKI/@@download/ENCFF702ZKI.bigBed				released	s3://encode-public/2021/03/16/21096384-9583-4e55-80f5-cd9504ce3030/ENCFF702ZKI.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/21096384-9583-4e55-80f5-cd9504ce3030/ENCFF702ZKI.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF118WLS	bigBed narrowPeak	bigBed	narrowPeak	replicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF972TMS/	14455873	ENCODE Processing Pipeline	8c67ff400c01f90550d3ab414d228c90		https://www.encodeproject.org/files/ENCFF118WLS/@@download/ENCFF118WLS.bigBed				released	s3://encode-public/2021/03/16/ff80006c-6106-4a0b-bd5b-e9d53f6305d3/ENCFF118WLS.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/ff80006c-6106-4a0b-bd5b-e9d53f6305d3/ENCFF118WLS.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF736WEF	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	3	3_1							/files/ENCFF838ISC/	8823801	ENCODE Processing Pipeline	49886c3ba3e31554f260879006ca3041		https://www.encodeproject.org/files/ENCFF736WEF/@@download/ENCFF736WEF.bigBed				released	s3://encode-public/2021/03/16/e9b0d7d3-e9ed-493e-b79e-4761321abf6c/ENCFF736WEF.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/e9b0d7d3-e9ed-493e-b79e-4761321abf6c/ENCFF736WEF.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF716PRE	bigBed narrowPeak	bigBed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF654BVB/	9536125	ENCODE Processing Pipeline	b21b6b82d087bdfebd7a69b4f495dc57		https://www.encodeproject.org/files/ENCFF716PRE/@@download/ENCFF716PRE.bigBed				released	s3://encode-public/2021/03/16/ea2599dd-ed57-44b8-9458-d1a5ff35af1b/ENCFF716PRE.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/ea2599dd-ed57-44b8-9458-d1a5ff35af1b/ENCFF716PRE.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF748UZH	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF981FXV/, /files/ENCFF440GRZ/, /files/ENCFF962FMH/, /files/ENCFF356LFX/	7219855	ENCODE Processing Pipeline	07915ab8198de991cc588926ad8c8f5d		https://www.encodeproject.org/files/ENCFF748UZH/@@download/ENCFF748UZH.bed.gz				released	s3://encode-public/2021/03/16/135c9467-c4eb-4d95-94c1-bf3f0be21270/ENCFF748UZH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/135c9467-c4eb-4d95-94c1-bf3f0be21270/ENCFF748UZH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF061QPG	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF981FXV/, /files/ENCFF440GRZ/, /files/ENCFF962FMH/, /files/ENCFF356LFX/	7095270	ENCODE Processing Pipeline	95ebb6eff86026102055025e81a20a6b		https://www.encodeproject.org/files/ENCFF061QPG/@@download/ENCFF061QPG.bed.gz				released	s3://encode-public/2021/03/16/b3046ab0-6464-4857-b6f9-059ef9523283/ENCFF061QPG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/b3046ab0-6464-4857-b6f9-059ef9523283/ENCFF061QPG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF972TMS	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF981FXV/, /files/ENCFF440GRZ/, /files/ENCFF962FMH/, /files/ENCFF356LFX/	7029028	ENCODE Processing Pipeline	be44175445f48bbf6fc04dba01c4fe24		https://www.encodeproject.org/files/ENCFF972TMS/@@download/ENCFF972TMS.bed.gz				released	s3://encode-public/2021/03/16/c9fd39fb-b604-4d8c-8d6d-59c27b136a4e/ENCFF972TMS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/c9fd39fb-b604-4d8c-8d6d-59c27b136a4e/ENCFF972TMS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF881QYF	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR637XSC	ATAC-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2020-08-05	ENCODE		chemical (Tn5 transposase)	200-7000	3	3_1							/files/ENCFF798HKX/	13821543	ENCODE Processing Pipeline	557fc83a465fb27102b517ee12d22c4f		https://www.encodeproject.org/files/ENCFF881QYF/@@download/ENCFF881QYF.bigBed				released	s3://encode-public/2021/03/16/180dac90-e804-4845-a533-c2cb04e4fab1/ENCFF881QYF.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/16/180dac90-e804-4845-a533-c2cb04e4fab1/ENCFF881QYF.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
